Applicant_ID,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
5143057,1,0,0,0,180000,0,4,1,1,1,1,1,0,8,2,39,5,0,22,1
5143058,0,0,0,0,135000,4,4,1,5,1,1,1,0,3,2,28,2,0,4,1
5143059,0,0,0,0,135000,4,4,1,5,1,1,1,0,3,2,28,2,0,12,1
5143060,0,0,0,0,135000,4,4,1,5,1,1,1,0,3,2,28,2,0,12,1
5143061,0,0,0,0,135000,4,4,1,5,1,1,1,0,3,2,28,2,0,11,1
5143062,0,0,0,0,135000,4,4,1,5,1,1,1,0,3,2,28,2,4,30,1
5143063,0,0,0,0,135000,4,4,1,5,1,1,1,0,3,2,28,2,1,9,1
5143064,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,27,1
5143065,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,56,1
5143066,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,48,1
5143067,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,27,1
5143068,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,27,1
5143069,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,22,1
5143070,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,40,1
5143071,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,19,1
5143072,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,2,1
5143073,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,18,1
5143074,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,36,1
5143075,0,1,0,1,157500,4,1,1,1,1,0,0,0,14,3,27,1,0,45,1
5143076,1,0,0,0,90000,4,4,1,1,1,1,1,0,4,2,40,1,0,30,1
5143077,1,0,0,0,90000,4,4,1,1,1,1,1,0,4,2,40,1,0,15,1
5143078,1,0,0,0,90000,4,4,1,1,1,1,1,0,4,2,40,1,0,15,1
5143079,0,1,0,0,225000,0,4,1,1,1,0,0,0,14,2,39,2,0,35,1
5143080,0,1,0,0,225000,0,4,1,1,1,0,0,0,14,2,39,2,0,9,1
5143081,0,1,0,0,225000,0,4,1,1,1,0,0,0,14,2,39,2,0,35,1
5143084,0,1,0,0,225000,0,4,1,1,1,0,0,0,14,2,39,2,0,9,1
5143085,0,1,0,0,225000,0,4,1,1,1,0,0,0,14,2,39,2,0,9,1
5143091,0,0,0,0,225000,4,4,1,1,1,1,1,0,0,2,51,3,0,7,1
5143100,0,0,0,2,47250,4,4,1,5,1,1,0,0,8,4,32,1,0,1,1
5143101,0,0,0,0,112500,4,4,1,1,1,1,0,0,8,2,28,1,0,14,1
5143102,0,0,0,0,112500,4,4,1,1,1,1,0,0,8,2,28,1,0,43,1
5143105,1,1,0,0,135000,4,4,1,1,1,1,1,0,17,2,25,7,0,41,1
5143106,1,1,0,0,135000,4,4,1,1,1,1,1,0,17,2,25,7,0,40,1
5143107,1,1,0,0,135000,4,4,1,1,1,1,1,0,17,2,25,7,0,19,1
5143108,1,1,0,0,135000,4,4,1,1,1,1,1,0,17,2,25,7,0,53,1
5143109,1,1,0,0,135000,4,4,1,1,1,1,1,0,17,2,25,7,0,54,1
5143110,1,1,0,0,135000,4,4,1,1,1,1,1,0,17,2,25,7,0,36,1
5143111,1,1,0,0,135000,4,4,1,1,1,1,1,0,17,2,25,7,0,8,1
5143123,0,1,0,0,112500,4,4,1,1,1,0,0,0,14,2,39,7,0,27,1
5143124,0,1,0,0,112500,4,4,1,1,1,0,0,0,14,2,39,7,0,3,1
5143125,0,1,0,0,112500,4,4,1,1,1,0,0,0,14,2,39,7,0,35,1
5143126,0,1,0,0,112500,4,4,1,1,1,0,0,0,14,2,39,7,0,35,1
5143127,0,1,0,0,112500,4,4,1,1,1,0,0,0,14,2,39,7,0,41,1
5143128,0,1,0,0,112500,4,4,1,1,1,0,0,0,14,2,39,7,0,34,1
5143129,1,0,0,0,135000,4,4,1,1,1,1,0,0,8,2,27,1,4,47,1
5143132,0,0,0,0,135000,4,1,3,1,1,1,0,0,2,1,38,1,0,55,1
5143135,0,0,0,0,135000,4,1,3,1,1,1,0,0,2,1,38,1,0,24,1
5143136,0,0,0,0,180000,4,4,3,5,1,0,0,0,14,1,29,4,0,14,1
5143137,1,0,0,0,112500,0,4,1,1,1,1,0,0,4,2,56,16,5,27,1
5143138,1,0,0,0,112500,0,4,1,1,1,1,0,0,4,2,56,16,5,23,1
5143139,1,0,0,0,112500,0,4,1,1,1,1,0,0,4,2,56,16,1,27,1
5143140,1,0,0,0,112500,0,4,1,1,1,1,0,0,4,2,56,16,0,6,1
5143141,1,0,0,0,112500,0,4,1,1,1,1,0,0,4,2,56,16,0,3,1
5143152,0,0,0,0,90000,4,4,1,1,1,0,0,0,8,2,29,5,0,47,1
5143153,0,0,0,0,90000,4,4,1,1,1,0,0,0,8,2,29,5,0,34,1
5143154,0,0,0,0,90000,4,4,1,1,1,0,0,0,8,2,29,5,0,37,1
5143155,0,0,0,0,90000,4,4,1,1,1,0,0,0,8,2,29,5,0,7,1
5143156,0,1,0,0,652500,4,1,3,1,1,1,1,1,10,1,53,1,0,21,1
5143157,0,1,0,0,652500,4,1,3,1,1,1,1,1,10,1,53,1,0,21,1
5143158,0,1,0,0,652500,4,1,3,1,1,1,1,1,10,1,53,1,0,34,1
5143159,0,1,0,0,652500,4,1,3,1,1,1,1,1,10,1,53,1,0,8,1
5143160,0,1,0,0,652500,4,1,3,1,1,1,1,1,10,1,53,1,0,24,1
5143161,0,1,0,0,652500,4,1,3,1,1,1,1,1,10,1,53,1,0,21,1
5143162,0,1,0,0,652500,4,1,3,1,1,1,1,1,10,1,53,1,0,33,1
5143163,0,0,0,2,180000,0,4,1,1,1,1,0,0,0,4,38,4,0,7,1
5143164,0,0,0,2,180000,0,4,1,1,1,1,0,0,0,4,38,4,1,29,1
5143165,0,0,0,2,180000,0,4,1,1,1,1,0,0,0,4,38,4,0,3,1
5143166,0,0,0,2,180000,0,4,1,1,1,1,0,0,0,4,38,4,0,7,1
5143167,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,16,1
5143168,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,18,1
5143169,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,18,1
5143172,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,53,1
5143173,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,19,1
5143174,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,26,1
5143175,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,20,1
5143176,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,53,1
5143177,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,20,1
5143179,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,5,24,1
5143180,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,22,1
5143181,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,19,1
5143182,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,17,1
5143183,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,48,8,0,7,1
5143184,0,0,1,1,157500,0,4,0,1,1,0,1,0,3,3,36,5,1,18,1
5143185,0,0,1,1,157500,0,4,0,1,1,0,1,0,3,3,36,5,1,57,1
5143187,0,0,1,1,157500,0,4,0,1,1,0,1,0,3,3,36,5,0,42,1
5143188,0,0,1,1,157500,0,4,0,1,1,0,1,0,3,3,36,5,0,5,1
5143189,0,0,1,1,157500,0,4,0,1,1,0,1,0,3,3,36,5,0,6,1
5143203,0,0,1,1,157500,0,4,1,1,1,0,0,0,3,3,28,6,0,5,1
5143204,1,0,1,1,180000,4,4,1,1,1,0,0,0,4,3,31,1,0,3,1
5143206,0,0,1,1,166500,4,4,1,1,1,0,0,0,15,3,41,22,0,4,1
5143207,0,0,1,1,166500,4,4,1,1,1,0,0,0,15,3,41,22,0,5,1
5143208,0,0,1,1,166500,4,4,1,1,1,0,0,0,15,3,41,22,0,5,1
5143210,0,1,1,2,157500,4,1,1,1,1,0,0,0,3,4,33,5,0,23,1
5143211,0,1,1,2,157500,4,1,1,1,1,0,0,0,3,4,33,5,0,3,1
5143212,0,1,1,2,157500,4,1,1,1,1,0,0,0,3,4,33,5,0,3,1
5143213,0,1,1,2,157500,4,1,1,1,1,0,0,0,3,4,33,5,1,39,1
5143214,0,1,1,2,157500,4,1,1,1,1,0,0,0,3,4,33,5,0,29,1
5143215,0,0,1,1,247500,4,4,1,1,1,0,1,0,16,3,48,2,0,12,1
5143216,0,0,1,1,247500,4,4,1,1,1,0,1,0,16,3,48,2,0,11,1
5143218,0,0,1,1,247500,4,4,1,1,1,0,1,0,16,3,48,2,0,12,1
5143231,0,1,1,1,1575000,0,1,3,1,1,0,0,0,10,2,28,7,4,29,1
5143232,0,1,1,1,1575000,0,1,3,1,1,0,0,0,10,2,28,7,0,40,1
5143233,0,1,1,1,1575000,0,1,3,1,1,0,0,0,10,2,28,7,0,7,1
5143234,0,1,1,1,1575000,0,1,3,1,1,0,0,0,10,2,28,7,0,7,1
5143235,0,1,1,1,1575000,0,1,3,1,1,0,0,0,10,2,28,7,0,7,1
5143236,0,1,1,1,1575000,0,1,3,1,1,0,0,0,10,2,28,7,0,7,1
5143237,0,1,1,1,1575000,0,1,3,1,1,0,0,0,10,2,28,7,0,42,1
5143238,0,1,1,1,1575000,0,1,3,1,1,0,0,0,10,2,28,7,0,7,1
5143239,1,1,1,0,180000,0,1,0,5,1,0,0,0,14,2,27,3,0,12,1
5143240,1,1,1,0,180000,0,1,0,5,1,0,0,0,14,2,27,3,0,4,1
5143242,0,0,0,0,135000,2,1,2,5,1,1,0,0,7,1,54,6,0,25,1
5143243,0,0,0,0,135000,2,1,2,5,1,1,0,0,7,1,54,6,0,25,1
5143244,0,0,0,0,135000,2,1,2,5,1,1,0,0,7,1,54,6,0,25,1
5143245,0,0,0,0,135000,2,1,2,5,1,1,0,0,7,1,54,6,0,6,1
5143246,0,0,0,0,135000,2,1,2,5,1,1,0,0,7,1,54,6,0,4,1
5143247,0,0,0,2,108000,0,4,1,1,1,1,1,0,3,4,38,4,3,24,1
5143248,0,0,0,2,108000,0,4,1,1,1,1,1,0,3,4,38,4,3,35,1
5143249,0,0,0,2,108000,0,4,1,1,1,1,1,0,3,4,38,4,3,35,1
5143250,0,0,0,2,108000,0,4,1,1,1,1,1,0,3,4,38,4,3,35,1
5143251,0,0,0,2,108000,0,4,1,1,1,1,1,0,3,4,38,4,3,11,1
5143274,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,34,1
5143275,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,58,1
5143276,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,34,1
5143278,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,3,1
5143279,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,3,1
5143280,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,58,1
5143281,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,34,1
5143282,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,32,1
5143300,0,0,1,0,247500,0,1,3,3,1,0,0,0,14,1,27,4,0,10,1
5143303,0,0,1,0,382500,0,4,3,1,1,0,0,0,10,1,46,15,0,22,1
5143304,0,0,1,0,382500,0,4,3,1,1,0,0,0,10,1,46,15,0,23,1
5143305,0,0,1,0,382500,0,4,3,1,1,0,0,0,10,1,46,15,0,52,1
5143306,0,0,1,0,382500,0,4,3,1,1,0,0,0,10,1,46,15,0,39,1
5143307,0,0,1,0,382500,0,4,3,1,1,0,0,0,10,1,46,15,0,32,1
5143308,0,0,1,0,382500,0,4,3,1,1,0,0,0,10,1,46,15,0,11,1
5143309,0,0,1,0,382500,0,4,3,1,1,0,0,0,10,1,46,15,0,20,1
5143317,0,0,0,1,67500,0,4,1,1,1,0,0,0,14,3,31,6,0,4,1
5143318,0,0,0,1,67500,0,4,1,1,1,0,0,0,14,3,31,6,0,4,1
5143323,0,0,1,1,225000,4,4,3,1,1,0,0,0,1,2,34,5,1,25,1
5143324,0,0,1,0,135000,0,1,0,1,1,0,0,0,6,2,57,15,0,12,1
5143325,0,0,1,0,135000,0,1,0,1,1,0,0,0,6,2,57,15,0,41,1
5143326,0,0,1,0,135000,0,1,0,1,1,0,0,0,6,2,57,15,0,29,1
5143327,0,0,1,0,27000,4,4,1,1,1,1,0,0,16,2,53,4,0,29,1
5143328,0,0,1,0,157500,4,4,1,1,1,0,0,0,1,2,55,3,0,51,1
5143329,0,0,1,0,157500,4,4,1,1,1,0,0,0,1,2,55,3,0,17,1
5143332,0,0,1,0,157500,4,4,1,1,1,0,0,0,1,2,55,3,0,28,1
5143333,0,0,1,0,157500,4,4,1,1,1,0,0,0,1,2,55,3,0,31,1
5143334,0,0,1,0,157500,4,4,1,1,1,0,0,0,1,2,55,3,0,6,1
5143335,0,0,1,1,198000,4,4,3,1,1,1,1,0,12,2,51,5,0,35,1
5143336,0,0,1,1,198000,4,4,3,1,1,1,1,0,12,2,51,5,0,2,1
5143339,1,0,0,1,216000,4,4,1,2,1,0,0,1,8,3,36,7,0,37,1
5143340,1,0,0,1,216000,4,4,1,2,1,0,0,1,8,3,36,7,0,49,1
5143341,1,0,0,1,216000,4,4,1,2,1,0,0,1,8,3,36,7,1,42,1
5143342,1,0,0,1,216000,4,4,1,2,1,0,0,1,8,3,36,7,1,32,1
5143343,1,0,0,1,216000,4,4,1,2,1,0,0,1,8,3,36,7,0,37,1
5143344,1,0,0,1,216000,4,4,1,2,1,0,0,1,8,3,36,7,0,9,1
5143345,1,0,0,1,216000,4,4,1,2,1,0,0,1,8,3,36,7,0,11,1
5143346,1,0,0,1,216000,4,4,1,2,1,0,0,1,8,3,36,7,0,11,1
5143347,0,0,1,1,54000,2,4,1,1,1,1,0,0,11,3,24,4,0,11,1
5143348,1,0,1,0,153000,4,4,1,1,1,0,0,0,8,2,38,6,0,50,1
5143350,1,1,0,0,135000,4,4,1,1,1,1,0,0,14,2,29,4,0,12,1
5143351,1,1,0,0,135000,4,4,1,1,1,1,0,0,14,2,29,4,0,11,1
5143352,1,1,0,0,135000,4,4,1,1,1,1,0,0,14,2,29,4,0,19,1
5143353,1,1,0,0,135000,4,4,1,1,1,1,0,0,14,2,29,4,0,28,1
5143354,1,1,0,0,135000,4,4,1,1,1,1,0,0,14,2,29,4,0,18,1
5143355,1,1,0,0,135000,4,4,1,1,1,1,0,0,14,2,29,4,0,16,1
5143356,0,0,1,0,126000,4,4,1,1,1,1,1,0,6,2,63,7,0,41,1
5143357,0,0,1,0,126000,4,4,1,1,1,1,1,0,6,2,63,7,0,14,1
5143358,0,0,1,0,126000,4,4,1,1,1,1,1,0,6,2,63,7,0,10,1
5143359,0,0,1,0,126000,4,4,1,1,1,1,1,0,6,2,63,7,0,7,1
5143360,0,0,1,0,126000,4,4,1,1,1,1,1,0,6,2,63,7,0,48,1
5143362,0,0,1,0,126000,4,4,1,1,1,1,1,0,6,2,63,7,0,44,1
5143363,0,0,1,0,126000,4,4,1,1,1,1,1,0,6,2,63,7,0,9,1
5143365,0,0,1,0,126000,4,4,1,1,1,1,1,0,6,2,63,7,0,61,1
5143389,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,0,22,1
5143390,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,0,22,1
5143391,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,0,4,1
5143392,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,0,18,1
5143393,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,0,12,1
5143394,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,0,23,1
5143395,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,1,18,1
5143396,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,0,5,1
5143397,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,0,13,1
5143398,0,0,1,0,153000,4,1,3,1,1,0,1,0,3,1,30,2,0,12,1
5143401,1,1,1,0,144000,0,1,1,1,1,0,1,0,10,2,53,7,0,31,1
5143402,1,1,1,0,144000,0,1,1,1,1,0,1,0,10,2,53,7,0,31,1
5143403,1,1,1,0,144000,0,1,1,1,1,0,1,0,10,2,53,7,0,31,1
5143404,1,1,1,0,144000,0,1,1,1,1,0,1,0,10,2,53,7,0,8,1
5143405,1,1,1,0,144000,0,1,1,1,1,0,1,0,10,2,53,7,0,6,1
5143406,1,1,1,0,144000,0,1,1,1,1,0,1,0,10,2,53,7,0,2,1
5143412,0,0,0,1,162000,0,1,1,1,1,0,0,0,3,3,48,27,0,45,1
5143413,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,30,6,0,16,1
5143414,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,30,6,0,16,1
5143415,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,30,6,0,4,1
5143416,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,30,6,0,17,1
5143417,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,30,6,0,4,1
5143418,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,30,6,0,17,1
5143419,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,30,6,0,17,1
5143420,1,1,0,1,315000,2,1,1,2,1,0,0,0,3,3,25,3,0,23,1
5143421,1,1,0,1,315000,2,1,1,2,1,0,0,0,3,3,25,3,0,15,1
5143422,1,1,0,1,315000,2,1,1,2,1,0,0,0,3,3,25,3,0,15,1
5143423,1,1,0,1,315000,2,1,1,2,1,0,0,0,3,3,25,3,0,15,1
5143424,1,1,0,1,315000,2,1,1,2,1,0,0,0,3,3,25,3,0,9,1
5143425,1,1,0,1,315000,2,1,1,2,1,0,0,0,3,3,25,3,0,15,1
5143426,1,1,0,1,315000,2,1,1,2,1,0,0,0,3,3,25,3,1,7,1
5143451,1,1,1,0,247500,2,4,0,1,1,0,0,0,6,2,33,5,12,28,1
5143452,1,1,1,0,247500,2,4,0,1,1,0,0,0,6,2,33,5,0,60,1
5143453,1,1,1,0,247500,2,4,0,1,1,0,0,0,6,2,33,5,0,48,1
5143454,1,1,1,0,247500,2,4,0,1,1,0,0,0,6,2,33,5,1,11,1
5143455,1,1,1,0,247500,2,4,0,1,1,0,0,0,6,2,33,5,2,37,1
5143456,1,1,1,0,247500,2,4,0,1,1,0,0,0,6,2,33,5,0,13,1
5143457,1,1,1,0,247500,2,4,0,1,1,0,0,0,6,2,33,5,1,10,1
5143458,1,0,1,0,202500,0,4,3,1,1,0,0,1,10,1,32,2,0,3,1
5143459,1,0,1,0,202500,0,4,3,1,1,0,0,1,10,1,32,2,0,3,1
5143460,1,0,1,0,202500,0,4,3,1,1,0,0,1,10,1,32,2,0,3,1
5143461,1,0,1,0,202500,0,4,3,1,1,0,0,1,10,1,32,2,0,9,1
5143462,1,0,1,0,202500,0,4,3,1,1,0,0,1,10,1,32,2,0,20,1
5143463,1,0,1,0,202500,0,4,3,1,1,0,0,1,10,1,32,2,0,3,1
5143464,1,0,1,0,202500,0,4,3,1,1,0,0,1,10,1,32,2,0,3,1
5143482,1,0,1,1,157500,0,4,1,1,1,0,0,0,4,3,33,4,0,61,1
5143483,1,0,1,1,157500,0,4,1,1,1,0,0,0,4,3,33,4,1,14,1
5143484,1,0,1,1,157500,0,4,1,1,1,0,0,0,4,3,33,4,0,46,1
5143485,1,0,1,1,157500,0,4,1,1,1,0,0,0,4,3,33,4,0,42,1
5143486,1,0,1,1,157500,0,4,1,1,1,0,0,0,4,3,33,4,2,40,1
5143487,1,0,1,1,157500,0,4,1,1,1,0,0,0,4,3,33,4,0,44,1
5143488,1,0,1,1,157500,0,4,1,1,1,0,0,0,4,3,33,4,0,8,1
5143489,1,0,1,1,157500,0,4,1,1,1,0,0,0,4,3,33,4,0,27,1
5143490,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,13,1
5143492,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,13,1
5143494,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,13,1
5143495,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,13,1
5143500,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,52,1
5143502,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,42,1
5143503,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,8,1
5143504,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,8,1
5143505,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,4,1
5143508,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,59,1
5143509,0,0,1,1,121500,4,1,1,1,1,1,0,0,0,3,33,9,0,19,1
5143510,1,0,1,0,112500,4,4,1,1,1,0,0,0,10,2,43,10,0,11,1
5143511,1,0,1,0,112500,4,4,1,1,1,0,0,0,10,2,43,10,0,11,1
5143512,1,0,1,0,112500,4,4,1,1,1,0,0,0,10,2,43,10,0,20,1
5143524,0,1,1,0,81000,4,4,1,1,1,0,1,0,12,2,55,21,0,28,1
5143525,0,1,1,0,81000,4,4,1,1,1,0,1,0,12,2,55,21,0,9,1
5143526,0,1,1,0,81000,4,4,1,1,1,0,1,0,12,2,55,21,0,28,1
5143532,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,46,2,0,35,1
5143533,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,46,2,0,33,1
5143534,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,46,2,0,8,1
5143535,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,46,2,0,27,1
5143536,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,46,2,0,33,1
5143537,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,46,2,0,26,1
5143538,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,46,2,0,4,1
5143539,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,46,2,0,4,1
5143540,0,0,1,0,270000,4,1,3,1,1,0,0,0,14,1,46,2,0,3,1
5143544,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,21,1
5143545,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,27,1
5143546,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,27,1
5143547,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,11,1
5143548,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,11,1
5143549,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,8,1
5143551,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,12,1
5143552,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,12,1
5143553,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,12,1
5143554,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,51,6,0,12,1
5143555,1,0,0,2,202500,4,4,1,5,1,0,0,0,4,4,30,3,0,27,1
5143558,1,0,0,2,202500,4,4,1,5,1,0,0,0,4,4,30,3,0,32,1
5143560,1,0,0,2,202500,4,4,1,5,1,0,0,0,4,4,30,3,0,22,1
5143562,1,0,0,2,202500,4,4,1,5,1,0,0,0,4,4,30,3,0,42,1
5143563,1,0,0,2,202500,4,4,1,5,1,0,0,0,4,4,30,3,0,33,1
5143564,1,0,0,2,202500,4,4,1,5,1,0,0,0,4,4,30,3,0,27,1
5143565,1,0,0,2,202500,4,4,1,5,1,0,0,0,4,4,30,3,0,22,1
5143566,1,1,1,0,270000,4,4,1,1,1,0,0,0,10,2,52,6,0,40,1
5143569,0,0,1,1,112500,4,4,1,1,1,0,0,0,3,3,35,6,0,48,1
5143570,0,0,1,1,112500,4,4,1,1,1,0,0,0,3,3,35,6,0,24,1
5143571,0,0,1,1,112500,4,4,1,1,1,0,0,0,3,3,35,6,0,12,1
5143573,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,9,24,1
5143574,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,8,9,1
5143575,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,0,5,1
5143576,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,9,13,1
5143577,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,0,28,1
5143578,1,1,0,0,157500,4,2,3,5,1,1,0,0,4,2,25,3,8,7,0
5143579,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,0,20,1
5143580,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,9,33,1
5143581,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,0,33,1
5143582,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,9,30,1
5143583,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,25,3,0,4,1
5143584,0,0,1,1,234000,2,4,0,5,1,0,0,0,2,3,41,16,1,14,1
5143585,0,0,1,1,234000,2,4,0,5,1,0,0,0,2,3,41,16,0,5,1
5143595,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,32,10,0,36,1
5143596,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,32,10,3,40,1
5143597,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,32,10,1,4,1
5143598,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,32,10,0,13,1
5143600,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,32,10,0,16,1
5143601,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,32,10,0,29,1
5143602,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,32,10,3,25,1
5143603,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,32,10,0,15,1
5143604,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,32,10,1,4,1
5143609,1,1,1,0,157500,0,4,1,1,1,0,1,0,14,2,25,1,0,14,1
5143610,1,1,1,0,157500,0,4,1,1,1,0,1,0,14,2,25,1,1,5,1
5143611,1,1,1,0,157500,0,4,1,1,1,0,1,0,14,2,25,1,0,14,1
5143612,1,1,1,0,157500,0,4,1,1,1,0,1,0,14,2,25,1,0,13,1
5143613,1,1,1,0,157500,0,4,1,1,1,0,1,0,14,2,25,1,0,9,1
5143621,0,0,0,0,135000,4,4,1,1,1,0,0,0,14,2,44,6,1,43,1
5143622,0,0,0,0,135000,4,4,1,1,1,0,0,0,14,2,44,6,0,28,1
5143623,0,0,0,0,135000,4,4,1,1,1,0,0,0,14,2,44,6,1,43,1
5143624,0,0,0,0,135000,4,4,1,1,1,0,0,0,14,2,44,6,1,43,1
5143628,1,0,0,0,247500,4,1,0,1,1,0,0,0,4,2,42,1,0,26,1
5143629,1,0,0,0,247500,4,1,0,1,1,0,0,0,4,2,42,1,0,28,1
